Unnamed: 0,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA
1551,6.0,3.8,1.53,4.5,3.5,1.65,5.0,3.25,1.61,5.5,3.3,1.57
1550,2.4,3.2,2.87,2.1,3.1,3.2,2.2,3.0,3.0,2.15,3.0,3.1
1549,1.4,4.33,7.5,1.35,4.2,7.5,1.33,4.0,8.0,1.33,4.0,8.0
1555,5.5,3.8,1.57,5.0,3.7,1.55,5.5,3.25,1.57,6.0,3.4,1.5
1556,2.5,3.2,2.75,2.4,3.1,2.7,2.2,3.2,2.8,2.37,3.0,2.7
1557,6.5,4.0,1.44,6.0,3.9,1.45,7.0,3.75,1.4,7.0,3.75,1.4
1558,2.25,3.2,3.1,2.1,3.1,3.2,2.0,3.2,3.2,2.1,3.1,3.1
1567,2.3,3.25,3.0,2.2,3.1,3.0,2.2,3.2,2.8,2.1,3.2,3.0
1568,7.5,4.33,1.4,6.5,4.0,1.4,8.0,4.0,1.33,7.0,3.75,1.4
1565,2.5,3.2,2.75,2.4,3.1,2.7,2.38,3.2,2.6,2.4,3.1,2.6
1564,1.72,3.4,5.0,1.75,3.3,4.2,1.67,3.3,4.5,1.72,3.25,4.2
1566,1.66,3.6,5.0,1.65,3.5,4.5,1.67,3.3,4.5,1.61,3.3,5.0
1562,1.2,6.0,13.0,1.2,5.2,11.0,1.17,5.5,12.0,1.2,5.0,11.0
1561,2.37,3.25,2.87,2.3,3.2,2.7,2.25,3.2,2.75,2.25,3.2,2.75
1560,5.5,3.6,1.61,4.8,3.6,1.6,5.0,3.5,1.57,5.0,3.3,1.61
1559,1.33,4.5,9.5,1.33,4.2,8.0,1.33,4.0,8.0,1.3,4.2,8.5
1563,2.4,3.25,2.87,2.45,3.1,2.65,2.38,3.2,2.6,2.37,3.0,2.7
1576,8.0,4.2,1.4,6.5,4.0,1.4,6.0,3.75,1.44,7.0,4.0,1.36
1575,1.8,3.2,4.75,1.75,3.3,4.2,1.8,3.2,4.0,1.8,3.3,3.75
1574,2.3,3.25,3.0,2.2,3.1,3.0,2.2,3.25,2.75,2.25,3.3,2.62
1573,1.18,6.0,15.0,1.2,5.2,11.0,1.2,5.0,11.0,1.22,5.0,9.5
1577,2.25,3.2,3.1,2.3,3.1,2.8,2.2,3.25,2.75,2.2,3.3,2.7
1571,1.18,6.0,15.0,1.17,5.7,12.0,1.17,5.5,12.0,1.2,5.0,11.0
1570,1.9,3.3,4.0,1.9,3.2,3.6,1.8,3.2,4.0,1.8,3.3,3.75
1569,4.2,3.4,1.83,4.3,3.4,1.7,4.33,3.2,1.73,4.33,3.3,1.7
1572,1.83,3.25,4.5,1.8,3.2,4.0,1.73,3.2,4.33,1.72,3.25,4.2
1578,2.5,3.25,2.7,2.4,3.2,2.6,2.5,3.25,2.4,2.37,3.3,2.5
1587,2.1,3.2,3.5,2.1,3.1,3.2,2.0,3.2,3.2,2.2,3.1,2.87
1586,2.6,3.2,2.62,2.55,3.1,2.55,2.6,3.2,2.37,2.5,3.1,2.5
1585,6.0,4.0,1.5,5.5,3.8,1.5,5.5,3.5,1.53,6.5,3.6,1.44
1584,1.2,6.0,13.0,1.2,5.2,11.0,1.2,5.0,11.0,1.16,5.5,12.0
1582,1.14,6.5,21.0,1.2,5.2,11.0,1.22,5.0,10.0,1.16,5.5,12.0
1581,2.6,3.2,2.62,2.55,3.1,2.55,2.5,3.25,2.4,2.75,3.2,2.25
1580,2.0,3.2,3.75,2.0,3.2,3.3,1.83,3.2,3.75,1.9,3.2,3.5
1579,2.0,3.2,3.75,2.0,3.2,3.3,1.8,3.2,4.0,1.83,3.2,3.75
1583,2.1,3.25,3.4,2.0,3.2,3.3,1.9,3.2,3.5,2.0,3.2,3.2
1593,2.4,3.2,2.87,2.3,3.1,2.8,2.1,3.2,3.0,2.3,3.2,2.62
1595,2.37,3.2,2.9,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.2,2.8
1594,2.1,3.2,3.5,1.9,3.2,3.6,1.9,3.2,3.5,1.9,3.25,3.4
1592,6.5,3.75,1.53,5.0,3.7,1.55,5.5,3.5,1.53,6.0,3.4,1.5
1589,1.61,3.4,6.0,1.6,3.5,5.0,1.61,3.25,5.0,1.57,3.5,5.0
1590,2.37,3.2,2.9,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.2,2.8
1591,1.8,3.4,4.5,1.8,3.2,4.0,1.72,3.2,4.33,1.8,3.3,3.75
1588,1.66,3.4,5.5,1.7,3.4,4.3,1.61,3.5,4.5,1.66,3.3,4.5
1596,1.22,5.5,13.0,1.22,5.0,10.0,1.16,5.5,12.0,1.16,5.5,12.0
1597,6.5,3.75,1.53,5.0,3.5,1.6,5.5,3.5,1.53,5.5,3.5,1.53
1605,2.1,3.3,3.4,2.2,3.1,3.0,2.1,3.2,3.0,2.1,3.2,3.0
1603,2.6,3.2,2.62,2.55,3.1,2.55,2.37,3.2,2.6,2.5,3.1,2.5
1602,1.25,5.5,11.0,1.27,4.6,9.0,1.25,4.5,10.0,1.28,4.2,9.0
1604,6.5,3.75,1.53,5.5,3.8,1.5,6.5,3.6,1.44,6.5,3.6,1.44
1600,2.5,3.2,2.75,2.3,3.1,2.8,2.37,3.2,2.6,2.3,3.1,2.75
1599,1.8,3.25,4.75,1.8,3.2,4.0,1.72,3.2,4.33,1.72,3.2,4.33
1598,4.2,3.4,1.83,4.0,3.2,1.8,3.6,3.25,1.83,3.75,3.2,1.83
1601,1.2,6.0,13.0,1.2,5.2,11.0,1.16,5.5,12.0,1.16,5.5,12.0
1606,2.0,3.2,3.75,1.9,3.2,3.6,1.9,3.2,3.5,1.95,3.1,3.5
1607,1.8,3.4,4.5,1.75,3.3,4.2,1.8,3.2,4.0,1.7,3.3,4.33
1615,1.83,3.3,4.33,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0
1608,1.57,3.6,6.0,1.6,3.5,5.0,1.62,3.25,5.0,1.57,3.3,5.5
1609,2.87,3.2,2.4,2.5,3.0,2.7,2.38,3.2,2.6,2.4,3.1,2.6
1610,2.87,3.0,2.5,2.6,3.0,2.6,2.5,3.2,2.5,2.5,2.9,2.62
1611,2.25,3.2,3.1,2.2,3.1,3.0,2.1,3.2,3.0,2.1,3.1,3.1
1612,2.5,3.2,2.75,2.4,3.1,2.7,2.2,3.2,2.8,2.4,3.1,2.6
1613,1.8,3.4,4.33,1.8,3.2,4.0,1.73,3.2,4.33,1.8,3.25,3.8
1614,1.57,3.8,5.5,1.6,3.6,4.8,1.57,3.5,5.0,1.57,3.3,5.5
1617,2.5,3.2,2.75,2.55,3.1,2.55,2.5,3.2,2.5,2.4,3.1,2.6
1616,2.5,3.1,2.8,2.5,3.1,2.6,2.38,3.0,2.75,2.37,3.0,2.7
1618,3.4,3.25,2.1,3.2,3.1,2.1,3.6,3.3,1.83,2.9,3.2,2.15
1619,1.9,3.3,4.0,1.85,3.2,3.8,1.83,3.2,3.75,1.83,3.2,3.75
1620,1.8,3.3,4.5,1.7,3.4,4.3,1.61,3.5,4.5,1.72,3.25,4.2
1621,2.4,3.2,2.87,2.4,3.0,2.8,2.25,3.2,2.75,2.2,3.1,2.87
1622,5.0,3.6,1.66,4.3,3.4,1.7,4.5,3.5,1.61,4.5,3.3,1.66
1623,1.5,4.0,6.0,1.55,3.6,5.2,1.61,3.25,5.0,1.5,3.4,6.0
1624,1.28,5.0,10.0,1.27,4.6,9.0,1.28,4.33,9.0,1.3,4.2,8.5
1625,1.14,7.0,17.0,1.15,6.0,13.0,1.12,6.0,15.0,1.14,5.5,15.0
1626,2.1,3.2,3.5,2.0,3.2,3.3,2.1,3.2,3.0,2.15,3.1,3.0
1635,2.6,3.1,2.7,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
1634,3.25,3.2,2.2,3.2,3.1,2.1,3.0,3.2,2.1,3.1,3.1,2.1
1633,4.33,3.4,1.8,4.0,3.2,1.8,4.0,3.4,1.72,4.5,3.3,1.66
1632,2.2,3.2,3.25,2.1,3.1,3.2,2.2,3.2,2.8,2.1,3.1,3.1
1629,8.0,4.5,1.36,6.5,3.7,1.45,7.0,3.75,1.4,7.0,4.0,1.36
1630,2.3,3.25,3.0,2.3,3.1,2.8,2.2,3.2,2.8,2.25,3.0,2.87
1628,1.72,3.5,4.75,1.7,3.4,4.3,1.66,3.3,4.5,1.66,3.3,4.5
1627,1.83,3.3,4.33,1.9,3.2,3.6,1.72,3.2,4.33,1.8,3.1,4.0
1631,1.57,3.6,6.0,1.55,3.5,5.5,1.57,3.25,5.5,1.53,3.3,6.0
1636,4.75,3.5,1.72,3.8,3.2,1.85,4.33,3.2,1.72,4.0,3.1,1.8
1642,2.1,3.2,3.5,1.9,3.2,3.6,1.9,3.2,3.5,1.95,3.1,3.5
1644,1.83,3.3,4.33,1.9,3.1,3.8,1.8,3.3,3.75,1.8,3.3,3.75
1643,2.8,3.25,2.4,2.8,3.1,2.3,2.5,3.2,2.5,2.5,3.1,2.5
1641,1.9,3.25,4.0,1.85,3.2,3.8,1.83,3.2,3.75,1.8,3.1,4.0
1637,1.28,5.0,10.0,1.3,4.4,8.5,1.22,5.0,10.0,1.22,4.8,10.0
1639,1.14,7.0,19.0,1.12,6.5,14.0,1.14,6.0,13.0,1.14,5.5,15.0
1640,3.8,3.4,1.9,3.3,3.2,2.0,4.0,3.2,1.8,3.75,3.2,1.83
1638,2.1,3.2,3.5,2.1,3.1,3.2,2.2,3.0,3.0,2.0,3.1,3.3
1645,1.25,5.0,13.0,1.22,4.8,11.0,1.2,5.0,11.0,1.22,4.8,10.0
1646,1.66,3.6,5.0,1.7,3.3,4.5,1.72,3.2,4.5,1.66,3.1,5.0
1647,2.3,3.25,3.0,2.25,3.0,3.0,2.0,3.2,3.2,2.1,3.1,3.1
1648,2.4,3.25,2.8,2.2,3.1,3.0,2.25,3.2,2.75,2.3,3.2,2.62
1649,2.3,3.25,3.0,2.2,3.2,2.9,2.1,3.2,3.0,2.25,3.1,2.8
1651,1.3,4.75,8.5,1.3,4.4,8.5,1.36,3.75,8.0,1.28,4.2,9.0
1652,2.25,3.2,3.1,2.3,3.2,2.7,2.25,3.2,2.75,2.3,3.1,2.75
1653,3.1,3.2,2.25,2.8,3.1,2.3,2.75,3.2,2.25,2.75,3.1,2.3
1650,7.5,4.33,1.4,6.0,3.6,1.5,7.0,3.5,1.44,6.5,3.6,1.44
1654,2.3,3.1,3.1,2.2,3.2,2.9,2.1,3.2,3.0,2.15,3.1,3.0
1655,2.1,3.25,3.4,2.1,3.1,3.2,2.0,3.2,3.2,2.05,3.0,3.3
1656,2.5,3.25,2.7,2.55,3.1,2.55,2.38,3.2,2.6,2.4,3.1,2.6
1664,2.5,3.1,2.8,2.4,3.2,2.6,2.5,3.2,2.5,2.37,3.1,2.62
1662,6.0,3.75,1.5,5.0,3.5,1.6,6.0,3.4,1.5,5.5,3.5,1.53
1663,2.6,3.2,2.62,2.4,3.1,2.7,2.5,3.2,2.5,2.4,3.1,2.6
1661,2.0,3.2,3.75,2.0,3.2,3.3,2.0,3.2,3.2,2.05,3.0,3.3
1659,2.6,3.1,2.7,2.6,3.1,2.5,2.6,3.2,2.37,2.62,2.9,2.5
1658,2.37,3.2,2.9,2.3,3.0,2.9,2.25,3.2,2.75,2.25,3.1,2.8
1657,1.5,3.75,7.0,1.5,3.6,6.0,1.4,3.75,7.0,1.4,3.75,7.0
1660,2.0,3.2,3.75,1.9,3.1,3.8,1.83,3.2,3.75,1.9,3.1,3.6
1665,2.0,3.2,3.75,2.0,3.2,3.3,2.0,3.2,3.2,1.9,3.1,3.6
1666,3.2,3.25,2.2,3.0,3.1,2.2,3.0,3.2,2.1,2.87,3.1,2.2
1667,3.6,3.3,2.0,3.3,3.2,2.05,3.2,3.2,2.0,3.5,3.2,1.9
1668,7.0,3.75,1.5,5.0,3.7,1.55,7.0,3.75,1.4,6.5,3.6,1.44
1675,2.1,3.25,3.4,2.0,3.1,3.4,2.0,3.2,3.2,2.0,3.2,3.2
1674,1.4,4.0,7.0,1.45,3.9,6.0,1.5,3.6,5.5,1.44,3.6,6.5
1673,2.0,3.3,3.6,2.0,3.1,3.4,1.83,3.2,3.75,1.9,3.2,3.5
1671,1.3,5.0,9.0,1.33,4.2,8.0,1.33,4.0,8.0,1.3,4.2,8.5
1670,1.16,6.5,15.0,1.2,5.2,11.0,1.14,6.0,12.0,1.14,5.5,15.0
1669,1.72,3.5,4.75,1.6,3.6,4.8,1.61,3.5,4.5,1.57,3.5,5.0
1672,1.95,3.3,3.8,2.0,3.2,3.3,1.9,3.25,3.4,2.1,3.2,3.0
1676,4.0,3.25,1.9,3.6,3.2,1.9,4.0,3.2,1.8,3.75,3.2,1.83
1677,2.4,3.25,2.8,2.4,3.1,2.7,2.2,3.25,2.75,2.25,3.2,2.75
1678,3.1,3.3,2.2,3.1,3.0,2.2,2.75,3.2,2.25,3.0,3.2,2.1
1684,1.9,3.3,4.0,2.0,3.2,3.3,1.8,3.3,3.75,1.9,3.2,3.5
1685,9.5,4.5,1.33,8.5,4.4,1.3,8.0,4.5,1.28,8.5,4.8,1.25
1683,1.33,4.5,9.5,1.27,4.6,9.0,1.28,4.5,8.0,1.33,4.0,8.0
1686,2.2,3.2,3.25,2.3,3.1,2.8,1.9,3.4,3.25,2.1,3.2,3.0
1681,2.3,3.25,3.0,2.3,3.1,2.8,2.1,3.0,3.2,2.25,3.1,2.8
1680,2.1,3.25,3.4,2.2,3.1,3.0,2.0,3.2,3.2,2.1,3.1,3.1
1679,1.61,3.6,5.5,1.55,3.7,5.0,1.61,3.5,4.5,1.61,3.3,5.0
1682,2.2,3.2,3.25,2.1,3.1,3.2,2.0,3.2,3.2,2.15,3.0,3.1
1687,1.72,3.4,5.0,1.75,3.3,4.2,1.72,3.2,4.33,1.72,3.2,4.33
1688,2.37,3.2,2.9,2.3,3.1,2.8,2.25,3.0,2.87,2.25,3.0,2.87
1689,1.66,3.4,5.5,1.65,3.5,4.5,1.66,3.2,5.0,1.7,3.2,4.5
1690,2.1,3.2,3.5,2.0,3.2,3.3,2.0,3.2,3.2,1.95,3.25,3.3
1698,2.5,3.25,2.7,2.55,3.1,2.55,2.5,3.2,2.5,2.5,3.1,2.5
1697,2.37,3.25,2.87,2.3,3.1,2.8,2.2,3.2,2.8,2.15,3.3,2.8
1696,3.8,3.4,1.9,3.3,3.2,2.0,4.0,3.2,1.8,3.3,3.25,1.95
1695,6.0,4.0,1.5,5.0,3.7,1.55,7.0,3.75,1.4,6.0,3.4,1.5
1693,1.44,4.0,7.5,1.45,3.7,6.5,1.33,4.33,7.0,1.36,4.0,7.0
1692,2.0,3.2,3.75,2.0,3.2,3.3,1.8,3.2,4.0,1.83,3.2,3.75
1691,1.4,4.33,7.5,1.4,4.0,6.5,1.44,3.75,6.0,1.4,4.33,5.5
1694,1.61,3.6,5.5,1.55,3.7,5.0,1.61,3.5,4.5,1.61,3.5,4.5
1699,1.9,3.25,4.0,1.9,3.2,3.6,1.83,3.2,3.75,1.9,3.1,3.6
1700,2.1,3.2,3.4,2.1,3.1,3.2,2.0,3.0,3.5,2.0,3.2,3.2
1701,2.25,3.25,3.1,2.2,3.1,3.0,2.2,3.25,2.75,2.2,3.3,2.7
1702,2.2,3.25,3.2,2.2,3.1,3.0,2.2,3.2,2.8,2.15,3.2,2.9
1703,3.2,3.25,2.2,3.3,3.2,2.0,3.0,3.4,2.0,3.4,3.25,1.9
1704,3.0,3.25,2.3,2.7,3.2,2.3,2.75,3.2,2.25,2.7,3.3,2.2
1709,1.9,3.25,4.0,1.85,3.2,3.8,1.8,3.3,3.75,1.83,3.3,3.6
1710,2.4,3.25,2.8,2.4,3.1,2.7,2.25,3.2,2.75,2.3,3.3,2.6
1708,2.1,3.25,3.4,2.0,3.2,3.3,1.9,3.2,3.5,1.9,3.2,3.5
1707,2.1,3.25,3.4,2.2,2.9,3.2,2.0,3.2,3.2,2.2,3.0,3.0
1706,4.0,3.5,1.83,3.8,3.2,1.85,4.5,3.3,1.66,4.33,3.3,1.7
1705,1.66,3.6,5.0,1.65,3.5,4.5,1.66,3.3,4.5,1.61,3.3,5.0
1711,1.72,3.5,4.75,1.7,3.4,4.3,1.61,3.5,4.5,1.61,3.5,4.5
1712,3.0,3.3,2.25,2.8,3.1,2.3,2.5,3.25,2.4,2.7,3.25,2.25
1713,1.4,4.33,7.5,1.4,3.8,7.0,1.4,4.0,6.5,1.4,3.75,7.0
1714,1.14,7.0,17.0,1.15,6.0,13.0,1.14,6.0,12.0,1.14,5.5,15.0
1715,1.61,3.6,5.5,1.6,3.6,4.8,1.57,3.5,5.0,1.61,3.3,5.0
1716,1.36,4.5,8.0,1.4,3.8,7.0,1.4,3.75,7.0,1.4,3.75,7.0
1717,7.0,4.2,1.44,5.5,3.8,1.5,5.5,3.6,1.5,5.5,3.6,1.5
1725,2.4,3.4,2.75,2.3,3.1,2.8,2.38,3.2,2.6,2.3,3.4,2.5
1724,2.62,3.25,2.6,2.55,3.1,2.55,2.6,3.2,2.38,2.5,3.1,2.5
1723,2.7,3.25,2.5,2.5,3.1,2.6,2.5,3.2,2.5,2.5,3.1,2.5
1722,1.2,6.0,13.0,1.22,5.0,10.0,1.2,5.0,11.0,1.16,5.5,12.0
1720,2.25,3.2,3.1,2.0,3.2,3.3,2.2,3.25,2.75,2.1,3.3,2.87
1719,2.05,3.25,3.6,1.85,3.2,3.8,1.91,3.25,3.4,2.0,3.3,3.1
1718,1.83,3.3,4.33,1.85,3.2,3.8,1.8,3.2,4.0,1.9,3.25,3.4
1721,1.36,4.5,8.0,1.4,3.8,7.0,1.4,4.2,6.0,1.44,3.6,6.5
1726,2.2,2.5,3.2,2.1,3.1,3.2,2.1,3.0,3.2,2.15,3.2,2.9
1727,6.0,3.8,1.53,5.8,3.7,1.5,5.0,3.5,1.57,5.5,3.6,1.5
1733,3.2,3.25,2.2,3.2,3.1,2.1,3.2,3.2,2.0,2.7,3.3,2.2
1735,2.1,3.25,3.4,2.2,3.2,2.9,2.2,3.25,2.75,2.3,3.4,2.5
1734,1.57,3.8,5.5,1.65,3.5,4.5,1.5,3.6,5.5,1.57,3.5,5.0
1732,2.7,3.25,2.5,2.7,2.9,2.6,2.5,3.2,2.5,2.5,3.4,2.3
1728,2.1,3.25,3.4,2.1,3.2,2.9,1.8,3.5,3.5,2.1,3.4,2.8
1730,5.0,3.6,1.66,4.3,3.4,1.7,4.5,3.5,1.61,4.5,3.5,1.61
1729,1.28,5.0,10.0,1.27,4.4,10.0,1.28,4.33,9.0,1.3,4.33,8.0
1731,2.3,3.25,3.0,2.2,2.9,3.2,2.2,3.0,3.0,2.25,3.0,2.87
1736,1.33,4.5,9.5,1.45,3.8,5.4,1.4,4.2,6.0,1.36,4.0,7.0
1737,2.0,3.3,3.6,1.8,3.2,4.0,1.83,3.2,3.75,1.8,3.5,3.5
1745,2.1,3.25,3.4,2.1,3.2,3.1,2.1,3.4,2.87,2.1,3.3,2.87
1744,2.15,3.25,3.3,2.1,3.2,3.1,2.1,3.2,3.0,2.05,3.4,2.9
1742,2.25,3.3,3.0,2.2,3.2,2.9,2.2,3.2,2.8,2.15,3.2,2.9
1743,1.4,4.33,7.5,1.4,4.0,6.5,1.4,3.75,7.0,1.44,3.75,6.0
1740,3.2,3.25,2.2,2.8,3.3,2.2,2.75,3.25,2.2,2.87,3.3,2.1
1739,1.95,3.3,3.8,1.85,3.2,3.8,1.83,3.2,3.75,1.83,3.2,3.75
1738,1.9,3.4,4.0,2.0,3.2,3.3,1.9,3.25,3.4,1.9,3.1,3.6
1741,6.0,4.0,1.5,5.7,3.7,1.5,6.0,3.4,1.5,6.0,3.3,1.53
1746,2.7,3.25,2.5,2.7,3.1,2.4,2.6,3.2,2.37,2.6,3.3,2.3
1747,2.87,3.25,2.37,2.9,3.2,2.2,2.6,3.2,2.37,2.9,3.4,2.05
1748,2.1,3.2,3.2,2.0,3.2,3.3,2.2,3.25,2.75,2.2,3.1,2.87
1749,1.8,3.4,4.33,1.75,3.3,4.2,1.72,3.4,4.0,1.72,3.4,4.0
1759,2.8,3.3,2.37,2.4,3.1,2.7,2.37,3.2,2.6,2.5,3.1,2.5
1758,1.5,3.75,7.0,1.45,3.7,6.5,1.44,3.6,6.5,1.5,3.4,6.0
1757,2.3,3.4,2.87,2.0,3.3,3.2,2.0,3.4,3.0,2.2,3.3,2.7
1756,2.7,3.5,2.37,2.5,3.2,2.5,2.4,3.25,2.5,2.5,3.4,2.3
1755,1.9,3.25,4.0,1.8,3.2,4.0,1.8,3.2,4.0,1.83,3.2,3.75
1753,1.36,4.5,8.0,1.35,4.2,7.5,1.36,4.0,7.0,1.36,4.0,7.0
1752,1.72,3.5,4.75,1.65,3.3,4.4,1.57,3.5,5.0,1.5,3.6,5.5
1751,1.86,3.4,4.0,1.7,3.4,4.3,1.72,3.4,4.0,1.9,3.2,3.5
1750,2.0,3.4,3.5,2.1,3.3,3.0,2.1,3.2,3.0,2.05,3.4,2.9
1754,1.57,3.6,6.0,1.7,3.1,4.5,1.61,3.5,4.5,1.61,3.3,5.0
1767,9.0,4.33,1.4,6.5,3.7,1.45,6.5,3.6,1.44,7.0,3.75,1.4
1766,2.1,3.3,3.6,2.0,3.1,3.4,2.1,3.2,3.0,2.1,3.1,3.1
1764,2.2,3.25,3.4,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.1,2.88
1765,3.0,3.25,2.4,2.6,3.2,2.4,2.4,3.25,2.5,2.62,3.1,2.38
1762,3.0,3.3,2.37,2.9,3.0,2.3,2.75,3.2,2.25,2.8,3.1,2.25
1761,1.4,4.33,9.0,1.4,4.0,6.5,1.44,3.6,6.5,1.4,3.75,7.0
1760,2.5,3.1,3.0,2.3,3.0,2.9,2.38,3.0,2.75,2.25,3.0,2.88
1763,1.66,3.5,5.75,1.65,3.5,4.5,1.62,3.25,5.0,1.62,3.3,5.0
1768,1.9,3.3,4.33,1.85,3.2,3.8,1.8,3.2,4.0,1.8,3.1,4.0
1769,1.61,3.75,6.0,1.5,3.6,6.0,1.53,3.5,5.5,1.57,3.3,5.5
1770,3.25,3.4,2.2,3.0,3.1,2.2,2.75,3.2,2.25,2.88,3.1,2.2
1771,1.22,5.0,13.0,1.27,4.6,9.0,1.3,4.0,9.0,1.29,4.2,9.0
1772,2.87,3.25,2.5,2.55,3.1,2.55,2.5,3.2,2.5,2.62,2.9,2.5
1777,2.0,3.4,3.8,2.0,3.2,3.3,2.0,3.2,3.2,2.0,3.2,3.2
1776,1.33,4.5,8.5,1.37,3.9,7.5,1.36,3.75,8.0,1.36,3.75,8.0
1778,1.44,4.2,8.0,1.5,3.8,5.5,1.5,3.5,6.0,1.44,3.6,6.5
1774,2.1,3.4,3.5,2.2,3.1,3.0,2.1,3.2,3.0,2.0,3.2,3.2
1775,1.33,5.0,10.0,1.33,4.2,8.0,1.36,3.75,8.0,1.33,4.0,8.0
1773,2.7,3.2,2.7,2.55,3.1,2.55,2.6,3.0,2.5,2.62,2.9,2.5
1779,7.0,4.0,1.5,5.5,3.8,1.5,6.0,3.75,1.44,6.0,3.4,1.5
1780,1.16,7.0,17.0,1.17,5.7,12.0,1.14,6.0,12.0,1.14,5.5,15.0
1781,3.2,3.3,2.3,2.7,3.1,2.4,2.75,3.2,2.25,2.6,3.1,2.4
1782,9.0,4.33,1.4,5.5,3.8,1.5,7.0,3.75,1.4,6.5,3.6,1.44
1783,15.0,6.0,1.22,8.5,4.4,1.3,8.0,4.5,1.28,8.0,4.5,1.29
1784,1.61,3.6,6.5,1.6,3.5,5.0,1.53,3.5,5.5,1.62,3.3,5.0
1785,1.57,3.75,6.5,1.5,3.8,5.5,1.53,3.5,5.5,1.57,3.3,5.5
1786,2.75,3.25,2.6,2.55,3.1,2.55,2.6,3.2,2.37,2.5,3.1,2.5
1787,3.8,3.3,2.0,3.3,3.2,2.0,3.2,3.2,2.0,3.3,3.25,1.95
1789,2.75,3.25,2.6,2.55,3.1,2.55,2.37,3.2,2.6,2.4,3.1,2.6
1788,2.87,3.25,2.5,2.7,3.0,2.5,2.75,3.2,2.25,2.6,3.1,2.4
1790,2.2,3.25,3.4,2.1,3.1,3.2,2.0,3.0,3.5,2.05,3.1,3.2
1791,4.0,3.3,2.0,3.6,3.2,1.9,4.0,3.2,1.8,3.75,3.2,1.83
1792,1.9,3.4,4.2,2.0,3.2,3.3,1.72,3.2,4.33,1.83,3.2,3.75
1793,1.25,5.5,13.0,1.3,4.4,8.5,1.33,4.0,8.0,1.25,4.5,10.0
1794,2.2,3.25,3.4,2.1,3.1,3.2,2.1,3.2,3.0,2.0,3.1,3.3
1795,2.0,3.3,4.0,2.0,3.2,3.3,1.83,3.2,3.75,1.8,3.25,3.8
1796,1.66,3.6,5.5,1.7,3.4,4.3,1.66,3.3,4.5,1.62,3.3,5.0
1797,3.0,3.25,2.4,2.8,3.1,2.3,3.0,3.2,2.1,2.8,3.1,2.25
1799,1.44,4.2,8.0,1.45,3.9,6.0,1.44,3.6,6.5,1.4,3.75,7.0
1798,1.28,5.0,13.0,1.3,4.4,8.5,1.3,4.2,9.0,1.3,4.2,8.5
1800,1.2,6.0,17.0,1.2,5.2,11.0,1.16,5.5,12.0,1.14,5.5,15.0
1801,6.0,3.75,1.61,4.3,3.4,1.7,5.0,3.5,1.57,5.0,3.3,1.62
1802,2.1,3.3,3.6,2.0,3.2,3.3,2.1,3.2,3.0,1.95,3.1,3.5
1803,1.16,6.5,21.0,1.17,5.7,12.0,1.16,5.5,12.0,1.14,5.5,15.0
1804,1.57,3.75,6.5,1.6,3.6,4.8,1.57,3.25,5.5,1.57,3.3,5.5
1805,1.11,8.5,26.0,1.12,6.5,14.0,1.11,6.5,15.0,1.1,6.5,17.0
1806,1.8,3.5,4.75,1.8,3.2,4.0,1.83,3.2,3.75,1.91,3.2,3.5
1807,5.5,3.6,1.66,4.5,3.5,1.65,5.5,3.25,1.57,5.0,3.3,1.62
1808,1.83,3.5,4.5,1.8,3.2,4.0,1.72,3.2,4.33,1.73,3.2,4.33
1809,2.0,3.4,3.8,1.85,3.2,3.8,1.83,3.2,3.75,1.95,3.1,3.5
1810,7.0,3.8,1.53,5.0,3.7,1.55,6.5,3.6,1.44,6.5,3.6,1.44
1811,2.0,3.3,3.75,2.0,3.2,3.3,2.1,3.2,3.0,1.95,3.1,3.5
1819,3.25,3.25,2.3,2.9,3.2,2.2,2.6,3.2,2.37,2.8,3.1,2.25
1818,2.5,3.25,2.87,2.4,3.1,2.7,2.37,3.2,2.6,2.3,3.2,2.62
1817,3.25,3.25,2.3,2.7,3.2,2.3,2.75,3.2,2.25,2.75,3.1,2.3
1816,2.2,3.25,3.4,2.2,3.1,3.0,2.0,3.2,3.2,2.05,3.2,3.1
1813,3.1,3.25,2.37,2.7,3.2,2.3,2.6,3.2,2.37,2.6,3.1,2.4
1814,2.5,3.25,2.87,2.4,3.1,2.7,2.37,3.2,2.6,2.4,3.1,2.6
1812,2.2,3.25,3.4,2.0,3.2,3.3,2.1,3.2,3.0,2.1,3.2,3.0
1815,1.83,3.25,5.0,1.8,3.2,4.0,1.66,3.3,4.5,1.73,3.2,4.33
1820,2.5,3.0,3.1,2.4,3.0,2.8,2.37,2.75,3.0,2.25,3.0,2.88
1821,2.62,3.1,2.87,2.5,3.0,2.7,2.62,2.8,2.62,2.6,2.8,2.6
1826,1.5,4.0,7.0,1.45,3.7,6.5,1.57,3.25,5.5,1.5,3.4,6.0
1827,2.3,3.3,3.2,2.2,3.1,3.0,2.25,3.2,2.75,2.15,3.2,2.9
1828,1.9,3.3,4.33,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.3,3.75
